$n_0$,$n_1$,$n_2$,$n_3$,$n_4$,N,k,params_label,$f_0$,$f_1$,$f_2$,$f_3$,7322 exp. diff,25568R exp. diff,7328 exp. diff,27510 exp. diff,2261 exp. diff,47668 exp. diff
2688.0,0.0,96448.0,146.0,5.0,99400.0,4,s6/mu10minus5,0.027042253521126762,0.0,0.9703018108651912,0.0014688128772635816,2.8220940320001304,2.944468286194446,3.206631831175154,3.169825696015311,3.083689631475151,3.1277422771026835
24855.0,983.0,36600.0,18691.0,3.0,81132.0,4,s6/mu10minus5,0.30635261056056795,0.012116057782379333,0.4511166987132081,0.23037765616526154,3.0610905917839664,3.2198153373884844,3.367239687669006,3.359859513584624,3.5742182089650085,3.4778977555934825
78682.0,2307.0,31151.0,3626.0,3.0,115769.0,4,s6/mu10minus5,0.6796465375014037,0.019927614473650112,0.26907894168559804,0.03132099266643056,3.6722251631202925,3.83229685385809,3.157815853881975,3.2124249876683346,3.6949084540565864,3.750163773781705
15029.0,179.0,66662.0,12083.0,2.0,93960.0,4,s6/mu10minus5,0.15995104299702,0.0019050659855257557,0.7094721157939549,0.1285972754363559,2.9018423764968775,3.0367332796795194,3.3167019910182347,3.43700574149125,3.3552466170649926,3.255263894002071
1481.0,291.0,96397.0,921.0,4.0,99095.0,4,s6/mu10minus5,0.014945254553711085,0.002936576012916898,0.9727736010898632,0.00929411171098441,2.8240096415980864,2.9326886013676328,3.221044621384609,3.161795770211577,3.0794578049285395,3.10885111016904
8626.0,0.0,72832.0,23315.0,2.0,104775.0,4,s6/mu10minus5,0.08232879980911477,0.0,0.6951276544977333,0.22252445717012645,2.7848651066410137,2.9241843178227582,3.4240396803389,3.385634861102255,3.231303282925312,3.1408386600792437
7839.0,0.0,88790.0,11866.0,3.0,108514.0,4,s6/mu10minus5,0.07223952669701605,0.0,0.8182354350590707,0.10934994562913541,2.818478060548056,2.942521164995513,3.3245326957960986,3.374005736295136,3.2436197068978823,3.1445485540216827
47722.0,0.0,39860.0,9201.0,2.0,96785.0,4,s6/mu10minus5,0.4930722735961151,0.0,0.41184067779098,0.09506638425375832,3.3272059774716882,3.4944022845002243,3.2287711907675893,3.3062209459838585,3.910787684169493,3.796132330617903
154.0,0.0,86770.0,14714.0,2.0,102631.0,4,s6/mu10minus5,0.001500521284991864,0.0,0.8454560512905458,0.1433679882296772,2.7405648195218557,2.8635502368342056,3.411936201090235,3.316304440794706,3.1509895391080187,3.0566030239899864
33398.0,409.0,65838.0,63.0,3.0,99711.0,4,s6/mu10minus5,0.3349479997191884,0.0041018543590977926,0.6602882329933508,0.0006318259770737431,3.143704181184079,3.2943918774317673,3.0913800706073276,3.1871525556869553,3.497373233317993,3.53327035174875
5985.0,22.0,4869.0,88671.0,2.0,99549.0,4,s6/mu10minus5,0.06012114637012928,0.0002209966950948779,0.048910586746225476,0.8907271795799053,2.8332466277926067,2.7341391947035363,3.4187765956364546,3.3702466668073914,2.777593300396786,2.6968759342240456
30592.0,2248.0,76518.0,624.0,2.0,111132.0,4,s6/mu10minus5,0.2752762480653637,0.020228197098945397,0.6885325558794947,0.005614944390454594,3.1102358858010217,3.2237468324265324,3.108158232103527,3.2104734353342326,3.4176713980435256,3.446465196874896
12182.0,1319.0,4265.0,73655.0,2.0,91423.0,4,s6/mu10minus5,0.133248744845389,0.014427441672226902,0.04665128031239404,0.805650656836901,2.9250481442277936,2.8057619209391804,3.3801565737847596,3.432748535812871,2.8482544927527647,2.7618415321013337
15246.0,0.0,59306.0,22871.0,2.0,97425.0,4,s6/mu10minus5,0.15648960739030024,0.0,0.6087349243007442,0.23475493969720299,2.860875380293614,3.0098002382483346,3.394648652437636,3.408384862313782,3.3357271585517836,3.2441545201480393
84708.0,537.0,141.0,19818.0,2.0,105221.0,4,s6/mu10minus5,0.8050484218929681,0.005103543969359728,0.0013400366846922193,0.1883464327463149,3.7034770092385667,3.586185403487443,3.374720322563887,3.443783830871774,3.3370840469739225,3.309063926870725
44265.0,2262.0,58423.0,276.0,3.0,105511.0,4,s6/mu10minus5,0.4195297172806627,0.021438522997602145,0.5537147785538948,0.0026158410023599437,3.280657487803289,3.4114878769156425,3.0801053751993166,3.1648760188643417,3.639469366041791,3.6685712848690004
69258.0,2098.0,764.0,30814.0,3.0,102937.0,4,s6/mu10minus5,0.6728192972400594,0.020381398331018,0.007422015407482246,0.2993481449818821,3.6648401854780714,3.44212761722433,3.3280889773873517,3.3937106783439157,3.340460571557318,3.326208689511289
5593.0,604.0,91291.0,4432.0,2.0,101923.0,4,s6/mu10minus5,0.054874758396044075,0.005926042208333742,0.895685959008271,0.043483806402872756,2.843751383131057,2.959598238655671,3.2409522853806374,3.256653426169995,3.1776260989634952,3.140461618233948
5431.0,1380.0,51164.0,37518.0,2.0,95495.0,4,s6/mu10minus5,0.056872087543850466,0.014451018377925546,0.5357767422378135,0.39287920833551493,2.7451087722553864,2.8940795996299418,3.3740013144076464,3.289427153906601,3.192253944172323,3.11472902456413
22351.0,0.0,57938.0,20625.0,2.0,102389.0,4,s6/mu10minus5,0.21829493402611608,0.0,0.5658615671605348,0.20143765443553507,2.9481124270355696,3.1011466024894303,3.401335713061164,3.4055007557432444,3.4431834184765253,3.3474144220982525
55133.0,3493.0,35069.0,17260.0,2.0,110968.0,4,s6/mu10minus5,0.4968369259606373,0.03147754307548122,0.31602804412082763,0.15554033595270708,3.3733523784706905,3.5105374148444315,3.3234608577667313,3.360733892465517,3.786348078879743,3.6464021809102523
32234.0,1722.0,45055.0,679.0,2.0,86420.0,4,s6/mu10minus5,0.3729923628789632,0.01992594306873409,0.5213492247165008,0.00785697755149271,3.2695643948634787,3.399334177210044,3.1375014027456887,3.2249462236675654,3.633234583210628,3.655084359108298
11463.0,240.0,72001.0,7629.0,3.0,92805.0,4,s6/mu10minus5,0.12351705188298044,0.0025860675610150314,0.7758310435860137,0.08220462259576532,2.8925252960375087,3.0200264778585377,3.2712263387531313,3.3951877776605133,3.328760894388134,3.2261826037226458
1836.0,0.0,43632.0,34171.0,5.0,79644.0,4,s6/mu10minus5,0.023052583998794635,0.0,0.5478378785595902,0.42904675807342674,2.682920629194731,2.8451182857469623,3.3843108714471497,3.237854978395972,3.149851619448999,3.075310542418462
76136.0,94.0,31903.0,11927.0,4.0,121399.0,4,s6/mu10minus5,0.6271550836497829,0.0007743062133954974,0.26279458644634635,0.09824627879966062,3.5461650824314783,3.735071916971407,3.2682565724575543,3.3291120990248215,3.7785615020754886,3.750653067167095
1327.0,112.0,78129.0,38151.0,2.0,117897.0,4,s6/mu10minus5,0.011255587504347015,0.0009499817637429282,0.6626886180309931,0.3235960202549683,2.688256488591408,2.8341887535432773,3.415417668861704,3.2464508288431526,3.1279399065304405,3.046597984406207
1740.0,0.0,83479.0,15007.0,2.0,101732.0,4,s6/mu10minus5,0.01710376282782212,0.0,0.8205775960366453,0.14751503951558997,2.755451253813085,2.8808550658182916,3.4120215992460365,3.3370681758742156,3.172198072361444,3.0777959972468425
62605.0,1211.0,19932.0,17364.0,3.0,101116.0,4,s6/mu10minus5,0.6191403932117568,0.011976344000949405,0.1971201392460145,0.17172356501443886,3.5369993723466795,3.6714912847946897,3.386814104785699,3.3776464661331804,3.6491724273049315,3.6277249801635945
73192.0,3089.0,0.0,12885.0,2.0,89203.0,4,s6/mu10minus5,0.8205105209466049,0.034628880194612285,0.0,0.14444581460264788,3.756822554154248,3.5824398254096046,3.2948163799535894,3.4510976370946995,3.335619442936415,3.303894892653104
32333.0,2745.0,60313.0,7928.0,2.0,104350.0,4,s6/mu10minus5,0.30985146142788694,0.026305701964542405,0.5779875419262098,0.07597508385241974,3.134975548943621,3.245402854598612,3.1998548890130847,3.298297672453703,3.5929036401818393,3.4859818585923423
20454.0,325.0,50899.0,41274.0,2.0,112965.0,4,s6/mu10minus5,0.18106493161598725,0.0028769973000486878,0.4505731863851635,0.3653698048067986,2.8733874722446044,3.0463198734815347,3.3536601837376185,3.364508033932917,3.382219251313855,3.2994983697979197
571.0,428.0,40844.0,67628.0,2.0,109767.0,4,s6/mu10minus5,0.005201927719624295,0.00389916823817723,0.3720972605610065,0.6161050224566582,2.676851807043614,2.8688676860070785,3.3825332756575444,3.2015767804000426,3.1535829628031133,3.0603091279099974
63070.0,3118.0,18132.0,3036.0,2.0,89217.0,4,s6/mu10minus5,0.7069280518286873,0.03494849636280081,0.20323480950939843,0.03402938901778809,3.7628660202921673,3.8583957032698257,3.1875575234000717,3.236975122629769,3.602745794363707,3.652172050114678
24024.0,501.0,58644.0,17415.0,4.0,100627.0,4,s6/mu10minus5,0.23874308088286444,0.004978783030399396,0.5827859322050741,0.17306488318244606,2.979587684065893,3.1296202899726375,3.3629378242976977,3.39974109866717,3.4646255646525743,3.365863029396842
408.0,4.0,63648.0,40335.0,2.0,104417.0,4,s6/mu10minus5,0.003907409712977772,3.830793836252718e-05,0.6095559152245325,0.3862876734631334,2.667566059483035,2.8211641106097742,3.4005313241706507,3.2184908351226382,3.118369020757926,3.0414412517530587
2048.0,96.0,74824.0,25039.0,3.0,102171.0,4,s6/mu10minus5,0.020044826809955858,0.0009396012567166809,0.7323408795059263,0.24506954028051012,2.717531233655534,2.8539248396686574,3.4411716463094213,3.2874918949341283,3.146046191982996,3.058877204068327
23894.0,365.0,78592.0,2629.0,3.0,105562.0,4,s6/mu10minus5,0.2263503912392717,0.0034576836361569505,0.7445103351584851,0.02490479528618253,3.022590698287629,3.1505533164306665,3.1497120258021085,3.2594494263655465,3.3755095944597344,3.3687363019615635
22071.0,2110.0,41934.0,34490.0,2.0,100761.0,4,s6/mu10minus5,0.21904308214487747,0.020940641716537152,0.4161729240479948,0.3422951340300315,2.95201034228546,3.1025990731705497,3.3482009641708004,3.3526905428679648,3.4417042998357377,3.3565801572776253
25190.0,0.0,70667.0,4078.0,2.0,100223.0,4,s6/mu10minus5,0.2513395128862636,0.0,0.7050976322800155,0.040689262943635694,3.0384808767359544,3.170543996895436,3.1674057648552605,3.2741775363627146,3.440633864082744,3.4028115026265278
19979.0,953.0,81324.0,182.0,2.0,102441.0,4,s6/mu10minus5,0.1950293339580832,0.009302915824718618,0.7938618326646557,0.0017766324030417508,2.9961181204787883,3.128206587647651,3.1254180594499026,3.238743920273028,3.2918299582975337,3.3304087798924558
34418.0,5422.0,28091.0,44797.0,2.0,113188.0,4,s6/mu10minus5,0.3040781708308301,0.04790260451637983,0.24818001908329504,0.3957751705127752,3.1157696806606783,3.2421143789457982,3.3411028893784245,3.331545413771525,3.3437308904726333,3.2293731489404855
35457.0,0.0,17190.0,36636.0,3.0,89402.0,4,s6/mu10minus5,0.39660186573007317,0.0,0.19227757768282588,0.4097894901680052,3.168759800811773,3.3138478297622225,3.3593699060290154,3.3393923390510825,3.4096370886997853,3.2921758060665347
69752.0,16800.0,12281.0,7360.0,3.0,106196.0,4,s6/mu10minus5,0.6568232325134656,0.15819804889073036,0.11564465704922973,0.06930581189498664,3.6729707011290897,3.5841441061621584,3.21160955596986,3.260507590261077,3.498632666494105,3.483982255576268
22058.0,513.0,92109.0,148.0,2.0,114998.0,4,s6/mu10minus5,0.19181203151359155,0.004460947146906903,0.8009617558566235,0.0012869789039809388,2.985903081619957,3.1223677243338046,3.12904831175089,3.2428969068855658,3.2892074440968253,3.328792404213495
14464.0,470.0,50334.0,46608.0,2.0,112077.0,4,s6/mu10minus5,0.1290541324268137,0.004193545508891209,0.4491019566904896,0.4158569554859605,2.8114782734705486,2.9864081241115135,3.356551501512771,3.374883517826661,3.3099371414649372,3.2320853078127723
17852.0,1297.0,77687.0,1479.0,2.0,99062.0,4,s6/mu10minus5,0.18021037330156872,0.013092810563081706,0.7842260402576164,0.01493004381094668,2.9955755995880136,3.1085695817464076,3.1496015350810564,3.264708919618265,3.2963605587403757,3.310335925047937
403.0,0.0,67800.0,10186.0,2.0,78665.0,4,s6/mu10minus5,0.0051229898938536834,0.0,0.8618826670056569,0.1294857941905549,2.747557893036874,2.8685752345536937,3.3876875076049036,3.3126788108006413,3.155914638034184,3.060273742147386
58381.0,2606.0,40624.0,1222.0,2.0,102835.0,4,s6/mu10minus5,0.5677152720377303,0.02534156658725142,0.3950405990178441,0.011883113725871542,3.5042511144051525,3.6354060021294297,3.0993046489461307,3.1666176053954813,3.872805806103967,3.926447784240741
2826.0,0.0,57637.0,53213.0,2.0,113678.0,4,s6/mu10minus5,0.024859691409067717,0.0,0.5070198279350446,0.46810288710216574,2.682761491168739,2.851260703370528,3.3781575083870887,3.2350121665924525,3.1593855715925967,3.087322872838395
80933.0,3164.0,15461.0,3436.0,2.0,103392.0,4,s6/mu10minus5,0.7827781646549056,0.03060198081089446,0.14953768183225008,0.03323274528009904,3.751338679852796,3.85315642385313,3.203265194738893,3.2451243240071537,3.5008608847650295,3.5485686416970417
14631.0,739.0,56099.0,20558.0,3.0,92035.0,4,s6/mu10minus5,0.15897213016787093,0.008029553974031618,0.6095398489705004,0.22337154343456295,2.8786337255708956,3.025866031013908,3.3950181591360638,3.4079499380428695,3.3385600508756412,3.246152322430012
8087.0,165.0,79384.0,10218.0,2.0,97856.0,4,s6/mu10minus5,0.08264184107259646,0.0016861510791366906,0.8112328319162851,0.10441873773708306,2.8331341391707996,2.957742765185034,3.312006205285551,3.380666071524532,3.257835501082873,3.1580891073829136
3023.0,72.0,54.0,94004.0,2.0,97155.0,4,s6/mu10minus5,0.031115228243528383,0.0007410838351088467,0.000555812876331635,0.9675672893829448,2.8354920514041884,2.650680930122025,3.362944825548927,3.3550202586343922,2.692832555329853,2.6161147533284206
586.0,0.0,24741.0,59868.0,0.0,85195.0,4,s6/mu10minus5,0.006878337930629732,0.0,0.2904043664534304,0.7027172956159399,2.6874570101693784,2.894578999496266,3.393359858065812,3.2142954767544984,3.0326010062349757,2.9440337805634216
46836.0,1321.0,3493.0,31775.0,2.0,83627.0,4,s6/mu10minus5,0.560058354359238,0.015796333719970822,0.04176880672510074,0.3799610173747713,3.4670009979467014,3.320165628267869,3.356896191470536,3.367136086677564,3.4112806677235836,3.327972822197418
6617.0,1077.0,76861.0,2956.0,3.0,88936.0,4,s6/mu10minus5,0.07440181703697041,0.012109831789151749,0.8642282090492039,0.03323738418638122,2.882831361967673,2.9917551306768617,3.221693517696201,3.27287808439342,3.19296700039772,3.175093798778159
47792.0,0.0,47945.0,10388.0,2.0,106650.0,4,s6/mu10minus5,0.44812001875293017,0.0,0.44955461790904827,0.09740271917487107,3.2654210032112028,3.4280644023952056,3.232725333154805,3.3154080437231803,3.8304721620029847,3.71793515055286
15485.0,0.0,79819.0,16868.0,2.0,112180.0,4,s6/mu10minus5,0.13803708325904795,0.0,0.711526118737743,0.1503654840435015,2.8675149362213492,3.002815569913715,3.357085492269732,3.4528847558391815,3.3203733586108513,3.2227676452893745
7693.0,205.0,85178.0,653.0,2.0,93744.0,4,s6/mu10minus5,0.08206391875746714,0.0021868066222904933,0.9086234852363885,0.006965779143198498,2.8821182190037895,2.9984306743874156,3.18271771088701,3.2484393583212112,3.1559535079312724,3.18794560457984
33703.0,238.0,67998.0,5052.0,2.0,109942.0,4,s6/mu10minus5,0.30655254588783176,0.0021647777919266524,0.6184897491404558,0.04595150170089684,3.1157742776317354,3.2576611432481126,3.1758653067376263,3.274700729505656,3.55182023008044,3.502345967911611
85476.0,0.0,9447.0,1303.0,2.0,96235.0,4,s6/mu10minus5,0.8882007585597755,0.0,0.09816594793993869,0.013539772432067335,3.692939500125548,3.743736922635412,3.2196109392649737,3.251822396343447,3.3943805704171455,3.4756233309746825
3260.0,0.0,87346.0,1749.0,2.0,92357.0,4,s6/mu10minus5,0.03529781175222235,0.0,0.9457431488679797,0.018937384280563466,2.832175202887536,2.942957000303771,3.223301208041467,3.202248248941828,3.118843481165767,3.129181272363648
1531.0,0.0,73386.0,29462.0,3.0,104540.0,4,s6/mu10minus5,0.014645111918882724,0.0,0.7019896690262101,0.28182513870288883,2.7002900892185964,2.8407812253643967,3.4291006948412366,3.265972052832925,3.1350412368112313,3.050659479011535
39875.0,211.0,38474.0,24307.0,2.0,103297.0,4,s6/mu10minus5,0.3860228273812405,0.0020426537072712665,0.3724599939978896,0.23531177091299843,3.1546295177535475,3.3335590307042,3.3719476275697877,3.354346222641214,3.6980070947056305,3.5684864195291937
11881.0,0.0,34339.0,52316.0,0.0,98818.0,4,s6/mu10minus5,0.12023113198000364,0.0,0.34749741949847196,0.5294177174199033,2.799439703431119,2.9923931733996256,3.355893201101722,3.3748730086556766,3.2578124978778313,3.1567261054074804
288.0,23.0,34646.0,61993.0,3.0,96999.0,4,s6/mu10minus5,0.0029691027742554045,0.00023711584655511912,0.3571789399890721,0.6391096815431087,2.6702507662283135,2.8648980467936296,3.3846413588506223,3.19951416742007,3.128041804899378,3.0360513532720153
13608.0,1596.0,29637.0,47222.0,2.0,92249.0,4,s6/mu10minus5,0.14751379418747088,0.017301000552851522,0.32127177530379736,0.511897147936563,2.860488505907679,3.0378444282148207,3.347574211863404,3.3616866118662565,3.245165653677647,3.1425411678363426
21293.0,0.0,75105.0,1849.0,3.0,98253.0,4,s6/mu10minus5,0.2167160290271035,0.0,0.7644041403315929,0.01881876380364976,3.0100859920933414,3.1357420905114473,3.145726073251457,3.256767009997603,3.352440046438305,3.357586933200574
29140.0,975.0,14328.0,56149.0,2.0,100946.0,4,s6/mu10minus5,0.28866918946763614,0.009658629366195787,0.14193727339369563,0.5562280823410536,3.055133977737804,3.109873150419042,3.362599527502775,3.3546289030502896,3.173087979004002,3.0687738491388563
11528.0,343.0,88163.0,7150.0,2.0,107253.0,4,s6/mu10minus5,0.10748417293688754,0.0031980457423102385,0.8220096407559695,0.0666648019169627,2.878098075661154,3.0006330658666327,3.2488236466457696,3.3628958588134723,3.2821916477610675,3.1991305790025764
12927.0,236.0,39447.0,43474.0,2.0,96093.0,4,s6/mu10minus5,0.13452592800724297,0.002455954127772054,0.410508569822984,0.45241588877441646,2.814097291589534,2.995399245655341,3.351712214673288,3.3692083499684022,3.326623997716484,3.251020478250838
38000.0,1092.0,50435.0,5817.0,2.0,101315.0,4,s6/mu10minus5,0.3750678576716182,0.010778265804668608,0.4978038789912649,0.057414992844100086,3.2291555407990575,3.379584336277434,3.20254128747335,3.29117975050991,3.71219968744874,3.638878902629046
25538.0,1116.0,68480.0,385.0,2.0,95521.0,4,s6/mu10minus5,0.26735482249976444,0.011683294772877169,0.7169104176045058,0.0040305273186000985,3.0812954250816813,3.21133108433567,3.106242880532844,3.2102056715150713,3.397896200308513,3.4297828433865325
83797.0,0.0,14575.0,122.0,0.0,98880.0,4,s6/mu10minus5,0.847461569579288,0.0,0.14740088996763753,0.0012338187702265373,3.682346195008749,3.837126305114058,3.1798410303196576,3.2166195663971346,3.450107070828989,3.5563263904283833
4306.0,36.0,74956.0,4352.0,3.0,83656.0,4,s6/mu10minus5,0.05147269771444965,0.0004303337477287941,0.8960026776322081,0.05202256861432533,2.8284313900349423,2.9441535682165236,3.2569188345911426,3.2666146549012973,3.1891136939701936,3.1356373203902552
14918.0,0.0,72705.0,1875.0,3.0,89504.0,4,s6/mu10minus5,0.16667411512334646,0.0,0.8123100643546657,0.02094878441186986,2.956612764206537,3.078149173430843,3.165517658549939,3.283172247534602,3.2870746987781536,3.2897372320506504
7730.0,211.0,87588.0,4423.0,2.0,99957.0,4,s6/mu10minus5,0.07733325329891853,0.002110907690306832,0.8762567904198806,0.04424902708164511,2.859100727673939,2.976266661093791,3.2329682860598066,3.2905783244440827,3.2079387287399355,3.1686481909789834
60543.0,8193.0,2573.0,55174.0,2.0,126525.0,4,s6/mu10minus5,0.47850622406639004,0.06475400118553645,0.020335901995653032,0.4360719225449516,3.407558162504619,3.1541235661740457,3.2925901815811205,3.3524888454543476,3.2720720480514576,3.1535569539860786
76792.0,8166.0,0.0,8100.0,4.0,96903.0,4,s6/mu10minus5,0.792462565658442,0.08426983684715643,0.0,0.08358874338255781,3.8241612730397994,3.6165692245856906,3.204188350823282,3.374988724156078,3.3689430965324725,3.334237893373216
67680.0,2379.0,31852.0,135.0,2.0,102550.0,4,s6/mu10minus5,0.6599707459775719,0.023198439785470502,0.3105997074597757,0.0013164310092637738,3.6410816451156913,3.80173449059385,3.1062086678406944,3.162819047026975,3.7184894547859324,3.8320245357506737
55436.0,11354.0,27603.0,2345.0,0.0,96743.0,4,s6/mu10minus5,0.5730233711999835,0.1173624965113755,0.28532296910370775,0.024239479859007887,3.5391672761142767,3.6393157984893967,3.1046321278874274,3.166638195458477,3.709449409425443,3.730352781597082
55126.0,2028.0,51951.0,1018.0,2.0,110707.0,4,s6/mu10minus5,0.4979450260597794,0.018318624838537762,0.4692657194215361,0.009195443829206826,3.393903747761885,3.529257136307904,3.093289896159283,3.1688162773207704,3.795489931143426,3.808753466221332
33568.0,1051.0,63214.0,6917.0,2.0,104760.0,4,s6/mu10minus5,0.32042764413898434,0.01003245513554792,0.6034173348606339,0.06602710958381061,3.1215871052663746,3.259827959281663,3.184209309503865,3.28222652389759,3.5867598991891363,3.4981678567826853
10033.0,0.0,90368.0,12.0,2.0,101163.0,4,s6/mu10minus5,0.09917657641627868,0.0,0.89329102537489,0.00011862044423356366,2.888600062961615,3.0196028161658344,3.170262292390431,3.2675795474640967,3.1718593968468314,3.2165263593905764
1165.0,0.0,81746.0,10862.0,2.0,94228.0,4,s6/mu10minus5,0.012363628645413252,0.0,0.8675340663072547,0.11527359171371566,2.7614244415676503,2.8815595814635273,3.364688537948994,3.302803258267351,3.1702617943292055,3.073306749382034
73443.0,2621.0,4229.0,29183.0,2.0,109505.0,4,s6/mu10minus5,0.6706817040317794,0.023934980137893247,0.038619241130541986,0.26649924660974383,3.6607209180134417,3.486883420534885,3.3854793268234564,3.389341812009034,3.3873221802074562,3.3708778585791235
12053.0,1553.0,97740.0,222.0,2.0,111570.0,4,s6/mu10minus5,0.10803083266110962,0.013919512413731289,0.8760419467598817,0.001989782199515999,2.91566880851265,3.0315767538659055,3.1576294054654577,3.271278121197188,3.1759643344952,3.2168477522618226
41605.0,1732.0,69681.0,78.0,4.0,113100.0,4,s6/mu10minus5,0.36786030061892133,0.015313881520778073,0.6161007957559682,0.000689655172413793,3.200673269230796,3.3402415747369627,3.0821580628416525,3.1734942246475093,3.5479146678278313,3.58260281050544
33564.0,5168.0,52626.0,9476.0,2.0,103462.0,4,s6/mu10minus5,0.3244089617444086,0.04995070653959908,0.5086505190311419,0.0915891825017881,3.1938338262145445,3.2679476542267363,3.2236525620389607,3.3187541579075175,3.627371975753622,3.5199234324931448
28277.0,85.0,49482.0,21763.0,4.0,100481.0,4,s6/mu10minus5,0.28141638717767536,0.0008459310715458644,0.49245130920273483,0.21658821070650172,3.0193324180516457,3.181639088733664,3.382755210045999,3.378729797699566,3.5399120125953476,3.4432878006890286
859.0,0.0,84848.0,14163.0,2.0,99991.0,4,s6/mu10minus5,0.008590773169585262,0.0,0.8485563700733066,0.14164274784730627,2.744222541634475,2.866691404579941,3.4018145498701617,3.3230506823745083,3.154811891996794,3.060027248892838
70878.0,5279.0,12014.0,13362.0,2.0,101535.0,4,s6/mu10minus5,0.6980647067513666,0.05199192396710494,0.11832373073324469,0.13159994090707638,3.752728128415463,3.664282599750519,3.3406880615499217,3.3904169938432385,3.5148252133945688,3.4871363320669064
6734.0,0.0,115024.0,959.0,2.0,122755.0,4,s6/mu10minus5,0.054857235957802127,0.0,0.9370208952792147,0.007812309070913608,2.8553816671436962,2.967714567648981,3.1989301501533567,3.2140767273788104,3.125344046347829,3.1564640453731334
88.0,0.0,59279.0,48786.0,3.0,109299.0,4,s6/mu10minus5,0.0008051308795139937,0.0,0.542356288712614,0.4463535805451102,2.663843264940058,2.8274676093231568,3.396177684922268,3.2081324847937687,3.129314431341881,3.056523322651654
1710.0,0.0,51564.0,40946.0,2.0,94312.0,4,s6/mu10minus5,0.01813130884723047,0.0,0.5467384850284163,0.434154720502163,2.6777591729734938,2.840263535692438,3.3857980972643382,3.2302048145563464,3.144271192113879,3.070184855586768
63294.0,4333.0,11890.0,4624.0,2.0,106528.0,4,s6/mu10minus5,0.5941536497446681,0.04067475217783118,0.11161384800240312,0.043406428356863924,3.7321655477174005,3.657787519146791,3.3328139599414746,3.384226803641974,3.6341020940109687,3.6613063424650716
10168.0,282.0,51077.0,41732.0,2.0,103282.0,4,s6/mu10minus5,0.0984489068763192,0.0027303886446815515,0.4945392227106369,0.4040587904959238,2.772895216019788,2.941272314008301,3.3644463144930388,3.357193470566006,3.2581898765543964,3.1802608596087567
554.0,0.0,90058.0,17773.0,2.0,109089.0,4,s6/mu10minus5,0.005078422205721933,0.0,0.8255461137236568,0.1629220178019782,2.734031152202607,2.8592736890451134,3.4364472863685984,3.3089138349989775,3.147649494840932,3.054676116253723
17660.0,0.0,79059.0,2356.0,0.0,99704.0,4,s6/mu10minus5,0.1771242878921608,0.0,0.792937093797641,0.023629944636122925,2.9687076962004157,3.092188634429194,3.16827978098238,3.284387763526394,3.309611017375663,3.3068783253074314
20201.0,58.0,16997.0,54974.0,3.0,94219.0,4,s6/mu10minus5,0.21440473789787623,0.0006155870896528301,0.18039885797981298,0.5834704252857704,2.951609879087881,3.0821059336722585,3.3756551098708854,3.37793977300806,3.140452050021819,3.040227914323159
2548.0,0.0,80359.0,20076.0,2.0,103109.0,4,s6/mu10minus5,0.024711712847569078,0.0,0.7793597067181333,0.19470657265612118,2.7376548127769613,2.8679310990281417,3.462825427473379,3.316940519751379,3.1609888279776848,3.0699182285655287
5683.0,608.0,96964.0,7193.0,2.0,111099.0,4,s6/mu10minus5,0.05115257563074375,0.005472596513019919,0.8727711320533938,0.06474405710222414,2.830556554280319,2.9490548051066687,3.273612460949808,3.282647786260208,3.2104716844076515,3.132737554734958
62533.0,0.0,672.0,32047.0,2.0,95254.0,4,s6/mu10minus5,0.6564868666932622,0.0,0.007054821844751927,0.3364373149684003,3.6029577113202094,3.4061384995648996,3.3236571633764465,3.392729929327378,3.3456314507433618,3.3344553101053984
80195.0,1491.0,0.0,16816.0,2.0,98586.0,4,s6/mu10minus5,0.8134522143103483,0.015123851256770739,0.0,0.17057188647475302,3.7217334386884504,3.5859906069715546,3.3422324604556404,3.4480369348391253,3.3358840447464937,3.306283219943137
21261.0,1689.0,59230.0,21802.0,0.0,107060.0,4,s6/mu10minus5,0.19858957593872595,0.01577620026153559,0.5532411731739212,0.20364281711189988,2.956746134760239,3.0956121181218514,3.4072243894166925,3.4129198452527545,3.422014582872756,3.327399350386377
7400.0,105.0,53687.0,31924.0,3.0,93120.0,4,s6/mu10minus5,0.07946735395189003,0.0011275773195876288,0.5765356529209622,0.34282646048109966,2.7557487838858075,2.9119557644109046,3.383022338891302,3.340579131097227,3.222677833894009,3.141007289401382
1655.0,365.0,41600.0,45189.0,3.0,92056.0,4,s6/mu10minus5,0.01797818719040584,0.00396497783957591,0.4518988441818024,0.490885982445468,2.7030048100999995,2.880652460726825,3.400411606976319,3.2427444612127694,3.186231747535066,3.116319132933204
21849.0,1758.0,71958.0,226.0,3.0,95794.0,4,s6/mu10minus5,0.22808317848717038,0.018351880075996408,0.7511743950560578,0.0023592291792805396,3.0450515281312214,3.1623589096776823,3.1113349020171626,3.220073204634696,3.3362484382409376,3.3727316194986
26337.0,1880.0,77780.0,13818.0,2.0,120125.0,4,s6/mu10minus5,0.21924661810613943,0.015650364203954215,0.6474921956295525,0.11503017689906347,2.993549519633873,3.118260174451274,3.275029962135809,3.3864958270700827,3.442637255653517,3.339913420533365
9322.0,1654.0,56240.0,24748.0,2.0,91966.0,4,s6/mu10minus5,0.10136354739795142,0.01798490746580258,0.6115303481721506,0.269099449796664,2.8190368404045842,2.948356233802647,3.3913535122528704,3.3881944411654104,3.250233862917376,3.162946096973145
